"filename", "language", "TypeScript", "JavaScript", "JSON", "XML", "JSON with Comments", "PostCSS", "Ignore", "comment", "blank", "total"
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/AskIgnoredError.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 8, 1, 16
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/Task.ts", "TypeScript", 3166, 0, 0, 0, 0, 0, 0, 1007, 604, 4777
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/Task.dispose.test.ts", "TypeScript", 139, 0, 0, 0, 0, 0, 0, 29, 33, 201
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/Task.spec.ts", "TypeScript", 1676, 0, 0, 0, 0, 0, 0, 197, 321, 2194
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/Task.sticky-profile-race.spec.ts", "TypeScript", 125, 0, 0, 0, 0, 0, 0, 2, 17, 144
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/Task.throttle.test.ts", "TypeScript", 482, 0, 0, 0, 0, 0, 0, 53, 86, 621
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/ask-queued-message-drain.spec.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 5, 8, 39
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/duplicate-tool-use-ids.spec.ts", "TypeScript", 167, 0, 0, 0, 0, 0, 0, 48, 48, 263
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/flushPendingToolResultsToHistory.spec.ts", "TypeScript", 286, 0, 0, 0, 0, 0, 0, 13, 49, 348
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/grace-retry-errors.spec.ts", "TypeScript", 346, 0, 0, 0, 0, 0, 0, 25, 74, 445
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/grounding-sources.test.ts", "TypeScript", 239, 0, 0, 0, 0, 0, 0, 29, 39, 307
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/native-tools-filtering.spec.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 14, 21, 123
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/reasoning-preservation.test.ts", "TypeScript", 383, 0, 0, 0, 0, 0, 0, 54, 80, 517
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/task-tool-history.spec.ts", "TypeScript", 220, 0, 0, 0, 0, 0, 0, 17, 25, 262
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/__tests__/validateToolResultIds.spec.ts", "TypeScript", 865, 0, 0, 0, 0, 0, 0, 25, 108, 998
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/build-tools.ts", "TypeScript", 101, 0, 0, 0, 0, 0, 0, 55, 26, 182
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/task/validateToolResultIds.ts", "TypeScript", 150, 0, 0, 0, 0, 0, 0, 53, 32, 235
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/ApplyDiffTool.ts", "TypeScript", 228, 0, 0, 0, 0, 0, 0, 15, 58, 301
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/ApplyPatchTool.ts", "TypeScript", 352, 0, 0, 0, 0, 0, 0, 31, 67, 450
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/AskFollowupQuestionTool.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 3, 12, 58
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/AttemptCompletionTool.ts", "TypeScript", 143, 0, 0, 0, 0, 0, 0, 27, 39, 209
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/BaseTool.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 85, 13, 163
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/BrowserActionTool.ts", "TypeScript", 225, 0, 0, 0, 0, 0, 0, 21, 35, 281
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/CodebaseSearchTool.ts", "TypeScript", 118, 0, 0, 0, 0, 0, 0, 0, 29, 147
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/EditFileTool.ts", "TypeScript", 393, 0, 0, 0, 0, 0, 0, 62, 75, 530
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/ExecuteCommandTool.ts", "TypeScript", 299, 0, 0, 0, 0, 0, 0, 18, 63, 380
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/FetchInstructionsTool.ts", "TypeScript", 56, 0, 0, 0, 0, 0, 0, 1, 19, 76
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/GenerateImageTool.ts", "TypeScript", 216, 0, 0, 0, 0, 0, 0, 10, 45, 271
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/ListFilesTool.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 0, 21, 91
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/MultiApplyDiffTool.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/NewTaskTool.ts", "TypeScript", 110, 0, 0, 0, 0, 0, 0, 13, 29, 152
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/ReadFileTool.ts", "TypeScript", 564, 0, 0, 0, 0, 0, 0, 12, 82, 658
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/RunSlashCommandTool.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 6, 25, 133
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/SearchAndReplaceTool.ts", "TypeScript", 224, 0, 0, 0, 0, 0, 0, 30, 51, 305
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/SearchFilesTool.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 22, 96
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/SearchReplaceTool.ts", "TypeScript", 208, 0, 0, 0, 0, 0, 0, 24, 48, 280
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/SwitchModeTool.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 3, 20, 88
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/ToolRepetitionDetector.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 37, 14, 112
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/UpdateTodoListTool.ts", "TypeScript", 191, 0, 0, 0, 0, 0, 0, 2, 29, 222
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/UseMcpToolTool.ts", "TypeScript", 258, 0, 0, 0, 0, 0, 0, 22, 50, 330
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/WriteToFileTool.ts", "TypeScript", 203, 0, 0, 0, 0, 0, 0, 6, 53, 262
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/BrowserActionTool.coordinateScaling.spec.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 13, 15, 85
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/BrowserActionTool.screenshot.spec.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/ToolRepetitionDetector.spec.ts", "TypeScript", 453, 0, 0, 0, 0, 0, 0, 105, 143, 701
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/applyDiffTool.experiment.spec.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 11, 24, 141
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/askFollowupQuestionTool.spec.ts", "TypeScript", 177, 0, 0, 0, 0, 0, 0, 7, 28, 212
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/attemptCompletionTool.spec.ts", "TypeScript", 389, 0, 0, 0, 0, 0, 0, 14, 70, 473
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/editFileTool.spec.ts", "TypeScript", 620, 0, 0, 0, 0, 0, 0, 27, 127, 774
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/executeCommand.spec.ts", "TypeScript", 333, 0, 0, 0, 0, 0, 0, 49, 73, 455
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/executeCommandTimeout.integration.spec.ts", "TypeScript", 296, 0, 0, 0, 0, 0, 0, 41, 70, 407
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/executeCommandTool.spec.ts", "TypeScript", 208, 0, 0, 0, 0, 0, 0, 42, 40, 290
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/generateImageTool.test.ts", "TypeScript", 317, 0, 0, 0, 0, 0, 0, 13, 42, 372
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/multiApplyDiffTool.spec.ts", "TypeScript", 242, 0, 0, 0, 0, 0, 0, 11, 36, 289
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/newTaskTool.spec.ts", "TypeScript", 533, 0, 0, 0, 0, 0, 0, 56, 89, 678
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/readFileTool.spec.ts", "TypeScript", 1406, 0, 0, 0, 0, 0, 0, 276, 325, 2007
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/runSlashCommandTool.spec.ts", "TypeScript", 383, 0, 0, 0, 0, 0, 0, 1, 70, 454
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/searchAndReplaceTool.spec.ts", "TypeScript", 334, 0, 0, 0, 0, 0, 0, 11, 70, 415
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/searchReplaceTool.spec.ts", "TypeScript", 353, 0, 0, 0, 0, 0, 0, 14, 72, 439
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/updateTodoListTool.spec.ts", "TypeScript", 215, 0, 0, 0, 0, 0, 0, 0, 29, 244
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/useMcpToolTool.spec.ts", "TypeScript", 494, 0, 0, 0, 0, 0, 0, 16, 72, 582
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/validateToolUse.spec.ts", "TypeScript", 179, 0, 0, 0, 0, 0, 0, 15, 32, 226
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/__tests__/writeToFileTool.spec.ts", "TypeScript", 365, 0, 0, 0, 0, 0, 0, 17, 86, 468
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/accessMcpResourceTool.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 2, 21, 101
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/__tests__/apply.spec.ts", "TypeScript", 174, 0, 0, 0, 0, 0, 0, 3, 13, 190
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/__tests__/parser.spec.ts", "TypeScript", 287, 0, 0, 0, 0, 0, 0, 0, 31, 318
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/__tests__/seek-sequence.spec.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 8, 15, 98
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/apply.ts", "TypeScript", 123, 0, 0, 0, 0, 0, 0, 56, 27, 206
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 6, 4, 15
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/parser.ts", "TypeScript", 228, 0, 0, 0, 0, 0, 0, 64, 41, 333
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/apply-patch/seek-sequence.ts", "TypeScript", 84, 0, 0, 0, 0, 0, 0, 55, 15, 154
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/helpers/__tests__/toolResultFormatting.spec.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/helpers/__tests__/truncateDefinitions.spec.ts", "TypeScript", 124, 0, 0, 0, 0, 0, 0, 0, 37, 161
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/helpers/fileTokenBudget.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 5, 2, 10
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/helpers/imageHelpers.ts", "TypeScript", 125, 0, 0, 0, 0, 0, 0, 46, 22, 193
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/helpers/toolResultFormatting.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 4, 1, 11
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/helpers/truncateDefinitions.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 14, 8, 45
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/tools/validateToolUse.ts", "TypeScript", 120, 0, 0, 0, 0, 0, 0, 28, 31, 179
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/BrowserSessionPanelManager.ts", "TypeScript", 238, 0, 0, 0, 0, 0, 0, 38, 35, 311
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/ClineProvider.ts", "TypeScript", 2536, 0, 0, 0, 0, 0, 0, 491, 461, 3488
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/ClineProvider.apiHandlerRebuild.spec.ts", "TypeScript", 485, 0, 0, 0, 0, 0, 0, 29, 67, 581
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/ClineProvider.flicker-free-cancel.spec.ts", "TypeScript", 247, 0, 0, 0, 0, 0, 0, 33, 43, 323
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/ClineProvider.spec.ts", "TypeScript", 2902, 0, 0, 0, 0, 0, 0, 340, 617, 3859
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/ClineProvider.sticky-mode.spec.ts", "TypeScript", 888, 0, 0, 0, 0, 0, 0, 154, 192, 1234
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/ClineProvider.sticky-profile.spec.ts", "TypeScript", 678, 0, 0, 0, 0, 0, 0, 83, 123, 884
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/ClineProvider.taskHistory.spec.ts", "TypeScript", 480, 0, 0, 0, 0, 0, 0, 24, 93, 597
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/aggregateTaskCosts.spec.ts", "TypeScript", 257, 0, 0, 0, 0, 0, 0, 14, 56, 327
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/checkpointRestoreHandler.spec.ts", "TypeScript", 186, 0, 0, 0, 0, 0, 0, 23, 34, 243
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/diagnosticsHandler.spec.ts", "TypeScript", 142, 0, 0, 0, 0, 0, 0, 14, 33, 189
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/generateSystemPrompt.browser-capability.spec.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 8, 9, 85
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/messageEnhancer.test.ts", "TypeScript", 274, 0, 0, 0, 0, 0, 0, 23, 69, 366
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/telemetrySettingsTracking.spec.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 15, 35, 156
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.checkpoint.spec.ts", "TypeScript", 111, 0, 0, 0, 0, 0, 0, 12, 15, 138
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.delete.spec.ts", "TypeScript", 411, 0, 0, 0, 0, 0, 0, 80, 77, 568
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.edit.spec.ts", "TypeScript", 328, 0, 0, 0, 0, 0, 0, 25, 45, 398
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.imageMentions.integration.spec.ts", "TypeScript", 112, 0, 0, 0, 0, 0, 0, 2, 17, 131
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.rooBalance.spec.ts", "TypeScript", 97, 0, 0, 0, 0, 0, 0, 0, 21, 118
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.routerModels.spec.ts", "TypeScript", 186, 0, 0, 0, 0, 0, 0, 14, 26, 226
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.searchFiles.spec.ts", "TypeScript", 204, 0, 0, 0, 0, 0, 0, 40, 54, 298
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/__tests__/webviewMessageHandler.spec.ts", "TypeScript", 754, 0, 0, 0, 0, 0, 0, 35, 122, 911
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/aggregateTaskCosts.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 12, 8, 66
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/checkpointRestoreHandler.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 22, 9, 105
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/diagnosticsHandler.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 10, 15, 93
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/generateSystemPrompt.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 8, 16, 107
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/getNonce.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 8, 1, 17
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/getUri.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 11, 1, 16
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/messageEnhancer.ts", "TypeScript", 101, 0, 0, 0, 0, 0, 0, 28, 15, 144
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/webviewMessageHandler.ts", "TypeScript", 2972, 0, 0, 0, 0, 0, 0, 327, 376, 3675
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/worktree/handlers.ts", "TypeScript", 216, 0, 0, 0, 0, 0, 0, 19, 43, 278
"/Users/kietle/Desktop/Roo-Code-Fork/src/core/webview/worktree/index.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 7, 3, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/esbuild.mjs", "JavaScript", 0, 108, 0, 0, 0, 0, 0, 15, 14, 137
"/Users/kietle/Desktop/Roo-Code-Fork/src/eslint.config.mjs", "JavaScript", 0, 31, 0, 0, 0, 0, 0, 2, 3, 36
"/Users/kietle/Desktop/Roo-Code-Fork/src/extension.ts", "TypeScript", 333, 0, 0, 0, 0, 0, 0, 75, 85, 493
"/Users/kietle/Desktop/Roo-Code-Fork/src/extension/__tests__/api-send-message.spec.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 22, 28, 156
"/Users/kietle/Desktop/Roo-Code-Fork/src/extension/api.ts", "TypeScript", 360, 0, 0, 0, 0, 0, 0, 11, 93, 464
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/index.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 22, 6, 42
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ca/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ca/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ca/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ca/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ca/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/de/common.json", "JSON", 0, 0, 262, 0, 0, 0, 0, 0, 1, 263
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/de/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/de/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/de/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/de/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/en/common.json", "JSON", 0, 0, 256, 0, 0, 0, 0, 0, 1, 257
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/en/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/en/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/en/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/en/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/es/common.json", "JSON", 0, 0, 262, 0, 0, 0, 0, 0, 1, 263
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/es/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/es/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/es/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/es/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/fr/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/fr/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/fr/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/fr/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/fr/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/hi/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/hi/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/hi/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/hi/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/hi/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/id/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/id/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/id/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/id/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/id/tools.json", "JSON", 0, 0, 34, 0, 0, 0, 0, 0, 1, 35
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/it/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/it/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/it/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/it/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/it/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ja/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ja/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ja/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ja/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ja/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ko/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ko/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ko/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ko/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ko/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/nl/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
